loss,run_time,iteration,l2,delta,ndcg,window_hours
-0.13483950155215418,578.7939534187317,0,1643.78727044251,105257.89738523941,0.13483950155215418,29.23830482923317
-0.15150396157385254,446.03072905540466,1,120.89872710032134,1396895.671585277,0.15150396157385254,388.0265754403547
-0.13082790360070468,546.6404457092285,2,1624.257708025467,60834.22774064428,0.13082790360070468,16.89839659462341
-0.06644520163983268,249.31109070777893,3,739.098779487813,4183.989789353182,0.06644520163983268,1.1622193859314394
-0.13314391415559748,559.9907841682434,4,815.5953217099915,60492.319177717065,0.13314391415559748,16.803421993810296
-0.13219773016170933,403.69836926460266,5,1670.1301066901908,15362205.954222558,0.13219773016170933,4267.279431728488
-0.05066499611371275,259.6297254562378,6,1992.5939455791445,2188.893850390712,0.05066499611371275,0.6080260695529756
-0.14177878513590272,539.8289561271667,7,598.4379873883951,175545.75012954694,0.14177878513590272,48.762708369318595
-0.1491618994956746,463.1077125072479,8,327.4819318305114,1477568.366958795,0.1491618994956746,410.43565748855417
-0.14361261594788946,535.3635060787201,9,1825.182763216303,869861.2604614017,0.14361261594788946,241.6281279059449
-0.14140849338663924,538.097284078598,10,1242.4380620546744,234064.21434489614,0.14140849338663924,65.01783731802671
-0.10447975825514483,375.9836711883545,11,197.81092610913325,14207.742776352778,0.10447975825514483,3.9465952156535495
-0.14654123554930507,552.372091293335,12,637.1003369620854,524498.9758437547,0.14654123554930507,145.69415995659853
-0.14440658869627399,517.8582441806793,13,458.4551343017443,225285.8373737409,0.14440658869627399,62.579399270483584
-0.06137103195926823,248.21274375915527,14,1272.0999740158934,3801.6843284022307,0.06137103195926823,1.0560234245561753
-0.11659998208327435,487.0991225242615,15,744.8229788445096,22131.1922050169,0.11659998208327435,6.147553390282472
-0.07788205099286881,274.4685196876526,16,288.65194617003357,7010.811018855221,0.07788205099286881,1.9474475052375613
-0.1445884288072449,411.24534344673157,17,176.75282535723795,5536128.122507444,0.1445884288072449,1537.8133673631787
-0.05584950841404763,244.9914412498474,18,77.15714202963511,2922.105104578711,0.05584950841404763,0.8116958623829752
-0.14023440886011238,602.715765953064,19,823.1755747107865,142553.5777272885,0.14023440886011238,39.598216035357915
-0.14554010400446973,460.7105975151062,20,425.9514782806333,2871190.8276658817,0.14554010400446973,797.5530076849672
-0.1492795539144644,310.7298250198364,21,2.221361373768218,1879439.1810381422,0.1492795539144644,522.0664391772617
-0.14320783616317315,379.65421414375305,22,68.51164057156161,8242993.38690959,0.14320783616317315,2289.720385252664
-0.14277180345631488,490.7675082683563,23,1021.9417885721261,2538616.149219076,0.14277180345631488,705.1711525608545
-0.15299689689752075,417.3766429424286,24,27.277129675450155,616291.4873191407,0.15299689689752075,171.19207981087243
-0.14433255750161073,616.817556142807,25,1071.115713936728,427326.62259113835,0.14433255750161073,118.70183960864954
-0.15305827376192832,359.96996903419495,26,15.134537284668639,922991.0053247614,0.15305827376192832,256.3863903679893
-0.14785157006568325,559.8293273448944,27,456.2205983617556,539280.9822740004,0.14785157006568325,149.800272853889
